id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
371,2025-11-25 01:35:22,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,3,1",4835.000,3115.000,5300.0,2947.0,4911.0,2981.0,SHAPELY,ゲスト,unknown,other,available
370,2025-11-25 01:34:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4834.0,5315.0,4583.0,5140.0,SHAPELY,Dazzy,manager,dev_team,available
369,2025-11-25 01:34:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5023.000,2796.000,"7,1,3",4835.000,3115.000,5293.0,2928.0,5023.0,2796.0,SHAPELY,ゲスト,unknown,other,available
368,2025-11-25 01:34:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4474.000,5513.000,"8,3,7",3035.000,6230.000,4835.0,5481.0,4474.0,5513.0,SHAPELY,Dazzy,manager,dev_team,available
367,2025-11-25 01:34:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5282.0,2903.0,5074.0,2927.0,SHAPELY,ゲスト,unknown,other,available
366,2025-11-25 01:33:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4835.0,5328.0,4723.0,5223.0,SHAPELY,Dazzy,manager,dev_team,available
365,2025-11-25 01:33:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5318.0,2986.0,4667.0,2856.0,SHAPELY,ゲスト,unknown,other,available
364,2025-11-25 01:33:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4152.000,5224.000,"8,3,7",3035.000,6230.000,4889.0,5288.0,4152.0,5224.0,SHAPELY,Dazzy,manager,dev_team,available
363,2025-11-25 01:33:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4866.000,2577.000,"7,1,3",4835.000,3115.000,5251.0,2824.0,4866.0,2577.0,SHAPELY,ゲスト,unknown,other,available
362,2025-11-25 01:32:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4307.000,5328.000,"8,3,7",3035.000,6230.000,4871.0,5307.0,4307.0,5328.0,SHAPELY,Dazzy,manager,dev_team,available
361,2025-11-25 01:32:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5397.000,2749.000,"7,1,3",4835.000,3115.000,5311.0,2973.0,5397.0,2749.0,SHAPELY,ゲスト,unknown,other,available
360,2025-11-25 01:32:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4807.000,5449.000,"8,3,7",3035.000,6230.000,4870.0,5360.0,4807.0,5449.0,SHAPELY,Dazzy,manager,dev_team,available
359,2025-11-25 01:32:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5610.000,2609.000,"7,1,3",4835.000,3115.000,5298.0,2938.0,5610.0,2609.0,SHAPELY,ゲスト,unknown,other,available
358,2025-11-25 01:31:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4837.0,5417.0,4787.0,5187.0,SHAPELY,Dazzy,manager,dev_team,available
357,2025-11-25 01:31:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5335.000,2457.000,"7,3,1",4835.000,3115.000,5285.0,2909.0,5335.0,2823.0,SHAPELY,ゲスト,unknown,other,available
356,2025-11-25 01:31:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4487.000,5412.000,"8,3,7",3035.000,6230.000,4852.0,5251.0,4487.0,5412.0,SHAPELY,Dazzy,manager,dev_team,available
355,2025-11-25 01:31:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5243.000,2457.000,"7,1,3",4835.000,3115.000,5306.0,2980.0,5243.0,3469.0,SHAPELY,ゲスト,unknown,other,available
